,Submission id,Participant id,Status_x,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Religious affiliation,Participation in regular religious activities,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,StartDate,EndDate,Status_y,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID
70,678619b38c49aac1082f8d01,6100b7d1d121da73b60c7b6e,AWAITING REVIEW,Not Applicable,2025-01-14T08:00:51.941000Z,2025-01-14T08:05:38.501000Z,,2025-01-14T08:05:39.236138Z,287,NOCODE,1317,Islam,Yes. Both public and private,"Arabic, French, English",26,Male,Mixed,Morocco,France,Morocco,Arabic,No,Full-Time,1/14/2025 3:01,1/14/2025 3:04,IP Address,87.88.168.125,100,157,TRUE,1/14/2025 3:04,R_8vZVPWsYoPyMJrj,,,,,48.8611,2.3269,anonymous,ZH-T,6100b7d1d121da73b60c7b6e,strongly believe,graduate school (postgraduate),Once a week,Yes,may decrease,may decrease,may increase,very likely to increase,may increase,may increase,may increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,very likely to increase,may increase,6100b7d1d121da73b60c7b6e
71,678619d1c7427c03190a2fb2,6742fb3a269f61ff7bad4389,AWAITING REVIEW,Not Applicable,2025-01-14T08:07:54.526000Z,2025-01-14T08:22:42.146000Z,,2025-01-14T08:22:43.479996Z,888,NOCODE,156,Islam,Yes. Both public and private,English,22,Male,Mixed,Nigeria,United States,United States,English,No,Full-Time,1/14/2025 3:07,1/14/2025 3:19,IP Address,73.6.146.238,100,703,TRUE,1/14/2025 3:19,R_60uiSlWf8lveHvG,,,,,29.4003,-94.8901,anonymous,ZH-T,6742fb3a269f61ff7bad4389,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,definitely increase,may increase,very likely to increase,remain the same,definitely increase,definitely increase,definitely increase,very likely to increase,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,stay the same,6742fb3a269f61ff7bad4389
72,678619eb74c032bef4500e4e,672911708e92a064720fa576,AWAITING REVIEW,Not Applicable,2025-01-14T08:02:02.624000Z,2025-01-14T08:08:39.068000Z,,2025-01-14T08:08:39.784826Z,397,NOCODE,205,Islam,Yes. Both public and private,English,39,Male,Black,Ghana,United States,Ghana,English,No,Full-Time,1/14/2025 3:02,1/14/2025 3:07,IP Address,107.180.168.211,100,319,TRUE,1/14/2025 3:07,R_3pYx3s6xy8s8AXA,,,,,37.751,-97.822,anonymous,ZH-T,672911708e92a064720fa576,strongly believe,undergraduate (college/University),Daily or more,Yes,may increase,definitely increase,may decrease,may decrease,may decrease,very likely to increase,definitely increase,definitely increase,remain the same,remain the same,remain the same,remain the same,definitely increase,definitely increase,may decrease,may decrease,672911708e92a064720fa576
73,67861a03123b1ff89421261b,5e2737725b323795f4add395,AWAITING REVIEW,Not Applicable,2025-01-14T08:02:15.711000Z,2025-01-14T08:15:13.338000Z,,2025-01-14T08:15:13.836115Z,778,NOCODE,1717,Islam,Yes. Both public and private,English,26,Male,Mixed,Australia,Australia,Australia,English,Yes,Part-Time,1/14/2025 3:02,1/14/2025 3:14,IP Address,103.106.88.223,100,759,TRUE,1/14/2025 3:14,R_4uIEjDl829YuRQQ,,,,,-31.9643,115.8595,anonymous,ZH-T,5e2737725b323795f4add395,strongly believe,vocational/technical school,Once a week,Yes,may decrease,remain the same,remain the same,definitely increase,remain the same,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,remain the same,definitely increase,5e2737725b323795f4add395
74,67861a129ee04cbafc7d5b51,671d1218d691e4e1c37bb49a,AWAITING REVIEW,Not Applicable,2025-01-14T08:03:02.601000Z,2025-01-14T08:09:44.679000Z,,2025-01-14T08:09:45.327091Z,403,NOCODE,21,Islam,Yes. Both public and private,"Arabic, Danish, English, Dutch, French, Finnish, German, Greek, Hebrew, Italian, Japanese, Korean, Norwegian, Portuguese, Slovak, Spanish, Urdu, Welsh, Punjabi, Mandarin",35,Male,Mixed,Nigeria,United Kingdom,United Kingdom,English,Yes,Full-Time,1/14/2025 3:03,1/14/2025 3:08,IP Address,88.83.100.204,100,346,TRUE,1/14/2025 3:08,R_2q2uDRk5riUEbdl,,,,,51.1313,-0.0063,anonymous,ZH-T,671d1218d691e4e1c37bb49a,strongly believe,graduate school (postgraduate),Daily or more,Yes,definitely increase,very likely to increase,definitely increase,definitely increase,may increase,may increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,671d1218d691e4e1c37bb49a
75,67861a2512f4476cc20ace8b,64807f91bd90462348c5d01b,AWAITING REVIEW,Not Applicable,2025-01-14T08:03:23.807000Z,2025-01-14T08:09:20.335000Z,,2025-01-14T08:09:20.961993Z,357,NOCODE,589,Islam,Yes. Both public and private,English,25,Male,Asian,Sri Lanka,Canada,Sri Lanka,English,Yes,Full-Time,1/14/2025 3:03,1/14/2025 3:08,IP Address,108.60.177.187,100,331,TRUE,1/14/2025 3:08,R_3fPqI2YwcAgRk43,,,,,50.4245,-104.608,anonymous,ZH-T,64807f91bd90462348c5d01b,strongly believe,undergraduate (college/University),Daily or more,Yes,may decrease,remain the same,very likely to decrease,very likely to increase,may decrease,may increase,definitely increase,definitely increase,will definitely increase,definitely increase,very likely to increase,may increase,definitely increase,definitely increase,very likely to decrease,may increase,64807f91bd90462348c5d01b
76,67861a2dfd2cde6e5495574f,66bf0af46a41e9a0b8832139,AWAITING REVIEW,Not Applicable,2025-01-14T08:03:47.983000Z,2025-01-14T08:06:23.827000Z,,2025-01-14T08:06:24.454354Z,156,NOCODE,441,Islam,Yes. Both public and private,English,38,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time,1/14/2025 3:03,1/14/2025 3:06,IP Address,31.221.2.146,100,137,TRUE,1/14/2025 3:06,R_2d89GaNsriSnCs9,,,,,52.0443,-0.7601,anonymous,ZH-T,66bf0af46a41e9a0b8832139,strongly believe,undergraduate (college/University),Daily or more,Yes,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,66bf0af46a41e9a0b8832139
77,67861a85084b277d395d95a8,671dc9c239d6c9c60589d4b6,AWAITING REVIEW,Not Applicable,2025-01-14T08:04:27.710000Z,2025-01-14T08:18:35.121000Z,,2025-01-14T08:18:36.184389Z,848,NOCODE,226,Islam,Yes. Both public and private,English,28,Female,White,United States,United States,United States,English,No,Full-Time,1/14/2025 3:04,1/14/2025 3:18,IP Address,107.77.216.138,100,816,TRUE,1/14/2025 3:18,R_69cQ5lAyTmpXDzr,,,,,28.6344,-81.6221,anonymous,ZH-T,671dc9c239d6c9c60589d4b6,strongly believe,graduate school (postgraduate),Daily or more,Yes,very likely to increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,remain the same,definitely increase,definitely increase,671dc9c239d6c9c60589d4b6
78,67861ad8d8be782d5569efa1,6666ddd2507ac4efb0d2cea4,AWAITING REVIEW,Not Applicable,2025-01-14T08:12:27.269000Z,2025-01-14T08:23:11.529000Z,,2025-01-14T08:23:12.528788Z,645,NOCODE,559,Islam,Yes. Both public and private,English,40,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,1/14/2025 3:13,1/14/2025 3:22,IP Address,90.213.139.155,100,501,TRUE,1/14/2025 3:22,R_81LUzOfEXxvV2Z9,,,,,51.621,-0.051,anonymous,ZH-T,6666ddd2507ac4efb0d2cea4,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,very likely to increase,remain the same,remain the same,remain the same,remain the same,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,may decrease,stay the same,6666ddd2507ac4efb0d2cea4
79,67861adfa40870a74ed1ec06,6671892af0b4e8c7fa2ce39f,AWAITING REVIEW,Not Applicable,2025-01-14T08:05:55.013000Z,2025-01-14T08:11:24.442000Z,,2025-01-14T08:11:24.849681Z,330,NOCODE,234,Islam,Yes. Both public and private,"English, Hindi, Spanish, Urdu",41,Male,Asian,Pakistan,Spain,Spain,English,No,Full-Time,1/14/2025 3:05,1/14/2025 3:11,IP Address,85.87.33.83,100,304,TRUE,1/14/2025 3:11,R_2gScnowKUcA0AWG,,,,,43.2698,-2.9383,anonymous,ZH-T,6671892af0b4e8c7fa2ce39f,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,definitely increase,remain the same,definitely increase,remain the same,definitely increase,remain the same,remain the same,remain the same,definitely increase,remain the same,definitely increase,remain the same,may increase,remain the same,definitely increase,6671892af0b4e8c7fa2ce39f
80,67861af09398ed57a7038299,66446d88662725412dc27d06,AWAITING REVIEW,Not Applicable,2025-01-14T08:06:14.853000Z,2025-01-14T08:09:47.462000Z,,2025-01-14T08:09:48.120218Z,213,NOCODE,671,Islam,Yes. Both public and private,"Punjabi, Urdu, English",22,Male,Asian,Pakistan,United Kingdom,Pakistan,Urdu,No,Full-Time,1/14/2025 3:06,1/14/2025 3:09,IP Address,84.71.204.217,100,202,TRUE,1/14/2025 3:09,R_23eZBYlmnsqCvL0,,,,,52.4064,-1.5082,anonymous,ZH-T,66446d88662725412dc27d06,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,very likely to increase,remain the same,very likely to increase,remain the same,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,definitely increase,may increase,very likely to increase,may increase,remain the same,very likely to increase,66446d88662725412dc27d06
81,67861b18e4fc0905ae721038,6784cd15a41569b3feccacac,AWAITING REVIEW,Not Applicable,2025-01-14T08:14:38.259000Z,2025-01-14T08:16:51.321000Z,,2025-01-14T08:16:51.817521Z,134,NOCODE,4,Islam,Yes. Both public and private,"English, French, German",34,Female,Black,South Africa,South Africa,South Africa,French,No,Full-Time,1/14/2025 3:14,1/14/2025 3:16,IP Address,41.150.36.143,100,111,TRUE,1/14/2025 3:16,R_2vB4zgMDTXk3Vvz,,,,,-26.0964,27.991,anonymous,ZH-T,6784cd15a41569b3feccacac,strongly disbelieve,graduate school (postgraduate),Once a week,Yes,may increase,very likely to decrease,may increase,very likely to decrease,very likely to increase,definitely decrease,remain the same,may increase,may increase,definitely increase,very likely to increase,definitely increase,very likely to increase,may increase,very likely to increase,may decrease,6784cd15a41569b3feccacac
82,67861b193559066ac2d3e2bb,66e2a65068f02ee11a049e70,AWAITING REVIEW,Not Applicable,2025-01-14T08:06:49.027000Z,2025-01-14T08:11:27.155000Z,,2025-01-14T08:11:27.832437Z,279,NOCODE,87,Islam,Yes. Both public and private,"Hindi, Other, English",34,Female,Asian,India,India,India,English,No,Unemployed (and job seeking),1/14/2025 3:06,1/14/2025 3:10,IP Address,49.36.203.98,100,239,TRUE,1/14/2025 3:10,R_4pr5iNmjXsOJK63,,,,,34.0866,74.8063,anonymous,ZH-T,66e2a65068f02ee11a049e70,strongly believe,graduate school (postgraduate),Daily or more,Yes,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,66e2a65068f02ee11a049e70
83,67861b1a57259034662d358b,66c1f27b1dd11c25daf1cdf0,AWAITING REVIEW,Not Applicable,2025-01-14T08:06:57.704000Z,2025-01-14T08:13:37.625000Z,,2025-01-14T08:13:38.162913Z,400,NOCODE,88,Islam,Yes. Both public and private,"English, Greek, German, Russian, French",42,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time,1/14/2025 3:07,1/14/2025 3:08,IP Address,41.150.225.147,100,111,TRUE,1/14/2025 3:08,R_8n6FhWvCpyfvObD,,,,,-26.0964,27.991,anonymous,ZH-T,66c1f27b1dd11c25daf1cdf0,strongly believe,graduate school (postgraduate),Daily or more,Yes,may decrease,may increase,may decrease,may increase,may decrease,may increase,definitely increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,remain the same,may increase,very likely to decrease,may increase,66c1f27b1dd11c25daf1cdf0
84,67861b9db2902cf9f2665036,677bedd0c1464402e4cc49e0,AWAITING REVIEW,Not Applicable,2025-01-14T08:09:25.572000Z,2025-01-14T08:21:14.302000Z,,2025-01-14T08:21:15.364794Z,709,NOCODE,38,Islam,Yes. Both public and private,"English, French",23,Male,Mixed,Nigeria,United States,United States,English,Yes,Part-Time,1/14/2025 3:09,1/14/2025 3:19,IP Address,172.59.82.91,100,618,TRUE,1/14/2025 3:19,R_6w5GLXPHUkrDMul,,,,,38.1405,-85.6936,anonymous,ZH-T,677bedd0c1464402e4cc49e0,strongly disbelieve,undergraduate (college/University),Daily or more,Yes,remain the same,may decrease,may decrease,may decrease,may decrease,may decrease,very likely to increase,definitely increase,very likely to increase,definitely increase,very likely to increase,definitely increase,very likely to increase,may increase,may decrease,stay the same,677bedd0c1464402e4cc49e0
85,67861bce29b7e9d6d80a3007,5fff2877a99bcb65a14a223c,AWAITING REVIEW,Not Applicable,2025-01-14T08:10:03.681000Z,2025-01-14T08:25:32.200000Z,,2025-01-14T08:25:33.244836Z,929,NOCODE,421,Islam,Yes. Both public and private,English,30,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,1/14/2025 3:10,1/14/2025 3:25,IP Address,92.10.225.14,100,893,TRUE,1/14/2025 3:25,R_8DuHCSS6IB2UUj2,,,,,56.48,-3.0853,anonymous,ZH-T,5fff2877a99bcb65a14a223c,strongly believe,undergraduate (college/University),Daily or more,Yes,definitely increase,definitely increase,definitely increase,may increase,remain the same,definitely increase,remain the same,very likely to increase,will definitely increase,definitely increase,may decrease,may increase,definitely increase,definitely increase,remain the same,may increase,5fff2877a99bcb65a14a223c
86,67861be2af5cd613dd760e39,65cbaa3b63ac644fa79703b0,AWAITING REVIEW,Not Applicable,2025-01-14T08:10:31.129000Z,2025-01-14T08:19:33.527000Z,,2025-01-14T08:19:34.137191Z,543,NOCODE,72,Islam,Yes. Both public and private,"English, Hindi, Pashto, Urdu",19,Male,Asian,Pakistan,United Kingdom,Pakistan,English,Yes,Other,1/14/2025 3:10,1/14/2025 3:19,IP Address,31.205.108.146,100,520,TRUE,1/14/2025 3:19,R_83ZxWzZzb9hvWbn,,,,,51.9049,0.9186,anonymous,ZH-T,65cbaa3b63ac644fa79703b0,strongly believe,high school,Daily or more,Yes,remain the same,may increase,remain the same,very likely to increase,remain the same,very likely to increase,very likely to increase,definitely increase,may increase,definitely increase,may increase,very likely to increase,remain the same,may increase,remain the same,very likely to increase,65cbaa3b63ac644fa79703b0
87,67861c349a47af07bf555baa,6741a24ae8e3369a2fbec841,AWAITING REVIEW,Not Applicable,2025-01-14T08:11:45.915000Z,2025-01-14T08:24:32.216000Z,,2025-01-14T08:24:32.878524Z,767,NOCODE,173,Islam,Yes. Both public and private,"Arabic, English, Other",39,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,Full-Time,1/14/2025 3:11,1/14/2025 3:24,IP Address,216.120.189.61,100,738,TRUE,1/14/2025 3:24,R_8R7zq2fH5LJRyW3,,,,,51.5074,-0.1196,anonymous,ZH-T,6741a24ae8e3369a2fbec841,strongly believe,undergraduate (college/University),Daily or more,Yes,very likely to increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,6741a24ae8e3369a2fbec841
88,67861c4cfc559e9d8c591187,676d3103e9f7c039647b217a,AWAITING REVIEW,Not Applicable,2025-01-14T08:12:39.290000Z,2025-01-14T08:23:28.399000Z,,2025-01-14T08:23:29.149726Z,650,NOCODE,46,Islam,Yes. Both public and private,English,20,Female,Black,Nigeria,United States,Nigeria,English,No,Part-Time,1/14/2025 3:13,1/14/2025 3:21,IP Address,172.56.47.12,100,503,TRUE,1/14/2025 3:21,R_1lAh39x78CYr83t,,,,,37.7771,-122.406,anonymous,ZH-T,676d3103e9f7c039647b217a,somewhat believe,undergraduate (college/University),Daily or more,Yes,very likely to decrease,very likely to decrease,definitely decrease,definitely decrease,definitely decrease,definitely decrease,very likely to increase,may increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,very likely to decrease,definitely decrease,676d3103e9f7c039647b217a
89,67861c9bc7bedae0e928682e,672589ea3b1b5509d3ee432e,AWAITING REVIEW,Not Applicable,2025-01-14T08:13:27.242000Z,2025-01-14T08:21:15.218000Z,,2025-01-14T08:21:15.910253Z,468,NOCODE,76,Islam,Yes. Both public and private,English,34,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",1/14/2025 3:13,1/14/2025 3:19,IP Address,92.40.215.175,100,388,TRUE,1/14/2025 3:19,R_2526mIFfDCMPtxT,,,,,52.6049,-1.1488,anonymous,ZH-T,672589ea3b1b5509d3ee432e,strongly believe,graduate school (postgraduate),Daily or more,Yes,may decrease,may decrease,remain the same,very likely to increase,may decrease,may decrease,may increase,may increase,will definitely increase,definitely increase,may increase,definitely increase,definitely increase,very likely to increase,may decrease,may decrease,672589ea3b1b5509d3ee432e
90,67861c9cd8be782d5569f014,674475ec065e9c1d18327303,AWAITING REVIEW,Not Applicable,2025-01-14T08:13:26.040000Z,2025-01-14T08:22:37.648000Z,,2025-01-14T08:22:38.292932Z,552,NOCODE,162,Islam,Yes. Both public and private,English,44,Male,Black,United States,United States,United States,English,No,Full-Time,1/14/2025 3:13,1/14/2025 3:22,IP Address,185.124.62.199,100,532,TRUE,1/14/2025 3:22,R_5tB42wQrEyuCVUJ,,,,,38.721,-75.0752,anonymous,ZH-T,674475ec065e9c1d18327303,somewhat believe,graduate school (postgraduate),Daily or more,Yes,very likely to decrease,definitely decrease,may decrease,may decrease,may decrease,very likely to decrease,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may decrease,very likely to decrease,674475ec065e9c1d18327303
91,67861cc99ee04cbafc7d5bcb,6669ac804487a99ebc3b6414,AWAITING REVIEW,Not Applicable,2025-01-14T08:14:06.668000Z,2025-01-14T08:17:29.840000Z,,2025-01-14T08:17:30.441219Z,204,NOCODE,508,Islam,Yes. Both public and private,"Bengali, English",19,Male,Asian,Bangladesh,United Kingdom,United Kingdom,English,Yes,Part-Time,1/14/2025 3:14,1/14/2025 3:17,IP Address,2.101.241.59,100,186,TRUE,1/14/2025 3:17,R_2rOuZ43rjdD4UQF,,,,,51.5646,0.0898,anonymous,ZH-T,6669ac804487a99ebc3b6414,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,may increase,remain the same,may increase,remain the same,may increase,definitely increase,very likely to increase,will definitely increase,very likely to increase,very likely to increase,definitely increase,very likely to increase,remain the same,remain the same,may increase,6669ac804487a99ebc3b6414
92,67861cd3af31cc7ef7745343,677d541275d9d4c45bc960b7,AWAITING REVIEW,Not Applicable,2025-01-14T08:14:31.438000Z,2025-01-14T08:29:01.923000Z,,2025-01-14T08:29:02.520305Z,871,https://umac.au1.qualtrics.com/jfe/form/SV_56ElYtfO2t9XGlw?PROLIFIC_PID=677d541275d9d4c45bc960b7&amp;STUDY_ID=6786070e7b8cf8509551bc75&amp;SESSION_ID=67861cd3af31cc7ef7745343,15,Islam,Yes. Both public and private,"Arabic, Bulgarian, Burmese, Belarusian, Chinese, Croatian, Czech, Danish, Dutch, English, Esperanto, Estonian, Dari, Finnish, Faroese, French, Gaelic, Hindi, Hebrew, Greek, German, Galician, Hungarian, Icelandic, Indonesian, Inuktitut, Italian, Japanese, Khmer, Korean, Kurdish, Laotian, Latvian, Lappish, Lithuanian, Macedonian, Malay, Maltese, Nepali, Norwegian, Polish, Portuguese, Pashto, Romanian, Russian, Scots, Serbian, Slovak, Slovenian, Somali, Spanish, Swedish, Swahili, Tagalog-Filipino, Tajik, Tamil, Thai, Tibetan, Tigrinya, Tongan, Turkish, Turkmen, Ukrainian, Urdu, Uzbek, Welsh, Vietnamese, Telugu, Papiamento, Twi, Cantonese, Farsi, Dzongkha, Catalan, Basque",36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,1/14/2025 3:15,1/14/2025 3:27,IP Address,143.58.222.219,100,701,TRUE,1/14/2025 3:27,R_8lufOlgn0DLk4Wn,,,,,53.7999,-1.5125,anonymous,ZH-T,677d541275d9d4c45bc960b7,strongly believe,graduate school (postgraduate),Daily or more,Yes,very likely to decrease,definitely increase,very likely to decrease,definitely increase,remain the same,definitely increase,definitely increase,definitely increase,will definitely increase,very likely to increase,definitely increase,may increase,remain the same,very likely to increase,remain the same,definitely increase,677d541275d9d4c45bc960b7
93,67861cea084b277d395d9628,6757fea7a364adae48da37a8,AWAITING REVIEW,Not Applicable,2025-01-14T08:21:52.763000Z,2025-01-14T08:51:43.531000Z,,2025-01-14T08:51:44.106692Z,1791,NOCODE,70,Islam,Yes. Both public and private,English,19,Male,White,United States,United States,United States,English,No,Full-Time,1/14/2025 3:51,1/14/2025 4:02,IP Address,176.46.132.93,100,642,TRUE,1/14/2025 4:02,R_3HqIAaZcxlMILyZ,,,,,37.751,-97.822,anonymous,ZH-T,6757fea7a364adae48da37a8,strongly believe,graduate school (postgraduate),Daily or more,Yes,may increase,may increase,may increase,may increase,remain the same,may increase,may increase,very likely to increase,may decrease,remain the same,may increase,very likely to increase,very likely to increase,very likely to increase,may increase,stay the same,6757fea7a364adae48da37a8
94,67861cfa1b4958530558ad98,6772be2997f6c8f5ad77f65a,AWAITING REVIEW,Not Applicable,2025-01-14T08:22:13.981000Z,2025-01-14T08:52:02.485000Z,,2025-01-14T08:52:03.216591Z,1789,NOCODE,17,Islam,Yes. Both public and private,English,30,Male,Black,Kenya,United States,United States,English,No,Full-Time,1/14/2025 3:51,1/14/2025 4:01,IP Address,74.122.57.188,100,621,TRUE,1/14/2025 4:01,R_5tAli2gSEDYHKOR,,,,,37.751,-97.822,anonymous,ZH-T,6772be2997f6c8f5ad77f65a,strongly believe,graduate school (postgraduate),Daily or more,Yes,definitely increase,remain the same,very likely to decrease,very likely to increase,very likely to increase,may increase,remain the same,remain the same,may increase,very likely to increase,may increase,may increase,very likely to decrease,may decrease,may increase,very likely to increase,6772be2997f6c8f5ad77f65a
95,67861d02ae015f74f67d5bc5,5f5eec89adff681a180f6aa4,AWAITING REVIEW,Not Applicable,2025-01-14T08:15:08.261000Z,2025-01-14T08:20:29.637000Z,,2025-01-14T08:20:30.503707Z,322,NOCODE,247,Islam,Yes. Both public and private,"Afrikaans, English",29,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),1/14/2025 3:15,1/14/2025 3:20,IP Address,41.10.151.194,100,298,TRUE,1/14/2025 3:20,R_2NKVzsOSprOuWFA,,,,,-33.91,18.4304,anonymous,ZH-T,5f5eec89adff681a180f6aa4,strongly believe,undergraduate (college/University),Daily or more,Yes,may decrease,may decrease,very likely to decrease,definitely increase,may increase,very likely to increase,may increase,definitely increase,remain the same,very likely to increase,remain the same,remain the same,remain the same,remain the same,may increase,definitely increase,5f5eec89adff681a180f6aa4
96,67861d57821685e5f7591249,6713ff1c2191e3956901893a,AWAITING REVIEW,Not Applicable,2025-01-14T08:16:33.518000Z,2025-01-14T08:23:18.232000Z,,2025-01-14T08:23:19.390110Z,405,CEFZAPQO,57,Islam,Yes. Both public and private,English,27,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time,1/14/2025 3:16,1/14/2025 3:22,IP Address,213.40.201.241,100,341,TRUE,1/14/2025 3:22,R_2IAVR1IlgPW971E,,,,,51.7399,-0.4705,anonymous,ZH-T,6713ff1c2191e3956901893a,strongly believe,undergraduate (college/University),Daily or more,Yes,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,6713ff1c2191e3956901893a
97,67861d865f6d99debe0baac8,651c425a4fd558465d846c57,AWAITING REVIEW,Not Applicable,2025-01-14T08:17:23.025000Z,2025-01-14T08:27:37.802000Z,,2025-01-14T08:27:38.244424Z,615,NOCODE,216,Islam,Yes. Both public and private,"Afrikaans, English, Hindi, Urdu",28,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Other,1/14/2025 3:17,1/14/2025 3:27,IP Address,102.182.179.22,100,573,TRUE,1/14/2025 3:27,R_2EHlHVGbMYMYmzV,,,,,-33.91,18.4304,anonymous,ZH-T,651c425a4fd558465d846c57,strongly believe,undergraduate (college/University),Daily or more,Yes,may decrease,may increase,may decrease,very likely to increase,remain the same,definitely increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,remain the same,very likely to increase,remain the same,remain the same,definitely increase,651c425a4fd558465d846c57
98,67861da063865650194942b8,66882270151cacf387e98f9f,AWAITING REVIEW,Not Applicable,2025-01-14T08:17:41.539000Z,2025-01-14T08:25:38.141000Z,,2025-01-14T08:25:38.888255Z,477,NOCODE,779,Islam,Yes. Both public and private,"English, Bengali, Hindi, Urdu",24,Male,Asian,Bangladesh,United States,United States,Bengali,No,Full-Time,1/14/2025 3:17,1/14/2025 3:25,IP Address,24.191.58.210,100,447,TRUE,1/14/2025 3:25,R_301f8YGNsHDILlF,,,,,40.6764,-73.8753,anonymous,ZH-T,66882270151cacf387e98f9f,strongly believe,vocational/technical school,Once a week,Yes,may decrease,remain the same,remain the same,remain the same,remain the same,may decrease,may increase,may increase,may increase,very likely to increase,very likely to increase,may decrease,very likely to increase,very likely to increase,remain the same,stay the same,66882270151cacf387e98f9f
99,67861dbe0ed67f6d2c73482f,61708747570c3dfafc639fed,AWAITING REVIEW,Not Applicable,2025-01-14T08:18:10.429000Z,2025-01-14T08:21:57.451000Z,,2025-01-14T08:21:58.385557Z,228,NOCODE,227,Islam,Yes. Both public and private,"English, French, Bengali",23,Male,White,Canada,Canada,Canada,Bengali,Yes,Full-Time,1/14/2025 3:18,1/14/2025 3:20,IP Address,70.73.176.30,100,157,TRUE,1/14/2025 3:20,R_3bcXLRfPa5JS0gN,,,,,51.0605,-114.1102,anonymous,ZH-T,61708747570c3dfafc639fed,strongly believe,undergraduate (college/University),Daily or more,Yes,may increase,very likely to increase,remain the same,may increase,remain the same,may increase,definitely increase,may increase,remain the same,very likely to increase,may increase,definitely increase,remain the same,remain the same,remain the same,stay the same,61708747570c3dfafc639fed
